"Title","Cost Center ","Brand","Serial","Register","RegisCard","DateBuy","Detail","Team","Link","Status","Modified By","NoSelect","FixType","DetailFix","Checked","LinkPic","LinkMail"
"30066822","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","SO-22619V","กท.670045","214/2512","9/1/1969","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง (ฐานข้อมูลเดิมเป็นของ สภอ. ปรับย้ายมาอยู่ฐานข้อมูล ทญศ.)","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8465995","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527322",
"30066823","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1059408-V","กท.475017","0323/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย. 67(ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8465991","สภาพไม่พร้อมใช้งาน","Watchara Tohkwankaew (วัชระ โต๊ะขวัญแก้ว)",,,"ไม่มีศูนย์หน้า แต่มีรูใส่ศูนย์หน้า","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527321",
"30066824","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1065514-V","กท.475018","0317/2533","2/15/1990","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466505","สภาพพร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527316",
"30066825","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1059850-V","กท.475019","0321/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466502","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"ฐานมี ส่วนควบศูนย์หน้าไม่ครบ","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527310",
"30066826","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1059953-V","กท.475029","0316/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466503","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"ฐานมี ส่วนควบศูนย์หน้าไม่ครบ","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527317",
"30066827","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1059906-V","กท.475031","0318/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466504","สภาพไม่พร้อมใช้งาน","Watchara Tohkwankaew (วัชระ โต๊ะขวัญแก้ว)",,,"ไม่มีศูนย์หน้า แต่่มีน๊อตคาอยู่","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527319",
"30066828","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1059405-V","กท.475032","0322/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8465992","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"ไม่มีศูนย์หน้า แต่มีีน๊อตคาอยู่","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527314",
"30066829","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1055964-V","กท.475035","0324/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8465993","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"ไม่มีศูนย์หน้า แต่มีีน๊อตคาอยู่","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527308",
"30066831","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1080673-V","กท.483659","0326/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8465998","สภาพไม่พร้อมใช้งาน","Watchara Tohkwankaew (วัชระ โต๊ะขวัญแก้ว)",,,"ฐานมี ส่วนควบศูนย์หน้าไม่ครบ","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527318",
"30066832","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","SO-22620-V","กท.616629","212/2512","9/1/1969","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8465996","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"ขอรั้งปลอกมีปัญหาติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527323",
"30066852","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1080585-V","กท.483662","0315/2533","2/15/1990","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466506",,"Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527312",
"30066853","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","1079787-V","กท.483663","0319/2533","2/15/1990","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8465997","สภาพพร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527311",
"30066854","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","SO-22608-V","กท.676631","215/2512","9/1/1969","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466501","สภาพพร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527320",
"30066855","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","SO-22610-V","กท.676649","210/2512","9/1/1969","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8465999","สภาพพร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527313",
"30066856","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","SO-22637-V","กท.676643","213/2512","9/1/1969","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8465994","สภาพพร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527315",
"30066857","48004","ปืนลูกซองเดี่ยว ""Remington""  ลำกล้อง 20 นิ้ว","SO-22622-V","กท.676647","211/2512","9/1/1969","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466000","สภาพพร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8527309",
"30078173","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CJT1882","กท.4907091","ปค.2744/2549","6/16/2006","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466556","สภาพพร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8532873",
"30078174","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CJT1883","กท.4907092","ปค.2745/2549","6/16/2006","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466558","สภาพไม่พร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,"สับไม่แตกบางนัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8532874",
"30078175","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CJT1876","กท.4907093","ปค.2746/2549","6/16/2006","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466555","สภาพพร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540755",
"30078176","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CJT1891","กท.4907094","ปค.2747/2549","6/16/2006","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466557","สภาพไม่พร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,"สับไม่แตกบางนัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8532877",
"30078177","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CJT1879","กท.4907095","ปค.2748/2549","6/16/2006","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466551","สภาพไม่พร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,"สับกระสุนไม่แตก","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8532878",
"30078178","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CJT2539","กท.4907096","ปค.2749/2549","6/16/2006","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466552","สภาพพร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541241",
"30078179","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CJT1884","กท.4907099","ปค.2750/2549","6/16/2006","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466553","สภาพพร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541650",
"30066913","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","CAN7614","กท.3901498","3602/2539 โดยนายเสริมสิงห์ สิงหเสนี","8/30/1996","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466554","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"สับไม่แตกหลายนัด ต้องเปลี่ยนมาเป็นแบบ single","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8532882",
"30066907","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","AZJ1049","กท.3103561","1814/2531 ","6/1/1988","ตรวจข้อมูลปืนและเอกสารเรียบร้อยแล้ว ถูกต้อง","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466550","สภาพพร้อมใช้งาน","Tanaklit Chanthanalun (ธนกฤต จันธนลุน)",,,,"ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8532883",
"30066843","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","K721766","กท.494962","0313/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466615","สภาพไม่พร้อมใช้งาน","Watchara Tohkwankaew (วัชระ โต๊ะขวัญแก้ว)",,,"เปิด-ปิดโม่มีอาการติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8541240",
"30066834","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","K721746","กท.494953","0304/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466611","สภาพไม่พร้อมใช้งาน","Watchara Tohkwankaew (วัชระ โต๊ะขวัญแก้ว)",,,"เปิด-ปิดโม่มีอาการติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8533704",
"30066835","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","K721340","กท.494954","0305/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466616","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"เปิด-ปิดโม่มีอาการติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8533705",
"30066840","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","K721446","กท.494959","0310/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466619","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"เปิด-ปิดโม่มีอาการติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8533706",
"30066844","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","K723047","กท.495090","0314/2533","2/15/1990","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466612","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"สับไม่แตกหลายนัด ,โม่ไม่หมุนตามจังหวะลั่นไก","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8533707",
"30066867","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D441139","กท.833461","11058/2516 โดยนายจำรัส แตงน้อย","11/8/1973","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466626","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"Pin Extractor หลุดหาย จำนวน 1 ตัว","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540758",
"30066866","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D330498","กท.833456","11056/2516 โดยนายจำรัส แตงน้อย","11/8/1973","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466629","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"เปิด-ปิดโม่มีอาการติดขัด","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540757",
"30066847","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D104428","กท.679970","207/2512 ","9/1/1969","ทะเบียน ป.4 ไม่ตรงกับตัวปืน หมายเลขตัวปืน และที่อยู่ในใบ ป.4 ไม่ตรงกัน คือ ตัวปืน D104428 แต่ในใบ ป.4 D10428","ทญศ.","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466613","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"นกไม่ค้างบางจังหวะ ทำให้ยิงแบบ singie ไม่ได้","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8477847",
"30066869","48004","ปืนพกรีวอลเวอร์ ""สมิทแอนด์เวสสัน "" ลำกล้อง 4 นิ้ว","D212462","กท.719872","7/2513","3/19/1970","ส่งคืนคลังพัสดุหมุนเวียน ทีมสินทรัพย์ถาวร ตามเมลอนุมัติ ผอ.ฝรภ. และ ผอ.ฝจอ.นบอ. ลงวันที่ 24 มิ.ย.67 (ปืน ทญศ.)","ฝจอ. (ฝากเก็บ ศอก.)","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8466621","สภาพไม่พร้อมใช้งาน","Thanakrit Pitchayarittikrai (ธนกฤต พิชญฤทธิไกร)",,,"เข็มแทงชนวนแบบปากนกแก้วหัก","ตรวจแล้ว","https://botdrm2-wb-p/BOTDRM_Portal/Fileplan/DownloadFile?documentUri=8540760",
